ranking,symbol,name,market_cap,volume_24h,volume_7d,volume_30d,price,launch_date,exchanges,min_market_cap,min_volume,volume_period,status
382,CETUS,Cetus Protocol,83048747,14855911,0,0,0.101226,,"binance,mexc,gate",100000000,10000000,24h,active
383,SIGN,Sign,81997228,9395308,0,0,0.06835,,"binance,mexc,gate",100000000,10000000,24h,active
384,AEVO,Aevo,80996555,16657928,0,0,0.088738,,"binance,mexc,gate",100000000,10000000,24h,active
385,FLUX,Flux,80768964,4679349,0,0,0.207791,,"binance,mexc,gate",100000000,10000000,24h,active
386,COOKIE,Cookie DAO,80686196,14411824,0,0,0.13631,,"binance,mexc,gate",100000000,10000000,24h,active
387,QAI,QuantixAI,80405812,5309339,0,0,99.9,,"binance,mexc,gate",100000000,10000000,24h,active
388,DYM,Dymension,80336092,6621010,0,0,0.237732,,"binance,mexc,gate",100000000,10000000,24h,active
389,ARK,ARK,80261170,3858456,0,0,0.42233,,"binance,mexc,gate",100000000,10000000,24h,active
390,DEGEN,Degen,79909182,15549171,0,0,0.00326364,,"binance,mexc,gate",100000000,10000000,24h,active
391,WETH,L2 Standard Bridged WETH (Optimism),79826909,46870969,0,0,3497.6,,"binance,mexc,gate",100000000,10000000,24h,active
392,YGG,Yield Guild Games,79704657,15858334,0,0,0.14943,,"binance,mexc,gate",100000000,10000000,24h,active
393,CARV,CARV,79481125,19948978,0,0,0.270174,,"binance,mexc,gate",100000000,10000000,24h,active
394,LSK,Lisk,79104978,3335562,0,0,0.400157,,"binance,mexc,gate",100000000,10000000,24h,active
395,BAL,Balancer,79104420,6758039,0,0,1.23,,"binance,mexc,gate",100000000,10000000,24h,active
396,AUDIO,Audius,78991083,28228012,0,0,0.058739,,"binance,mexc,gate",100000000,10000000,24h,active
397,IQ,IQ,78848112,3563451,0,0,0.00347234,,"binance,mexc,gate",100000000,10000000,24h,active
398,USDC.E,Arbitrum Bridged USDC (Arbitrum),78283500,21098881,0,0,1.001,,"binance,mexc,gate",100000000,10000000,24h,active
399,SOPH,Sophon,78106789,55983300,0,0,0.03908949,,"binance,mexc,gate",100000000,10000000,24h,active
400,BNKR,BankrCoin,77807730,13671792,0,0,0.00078155,,"binance,mexc,gate",100000000,10000000,24h,active
401,STS,Beets Staked Sonic,77396078,4594927,0,0,0.304556,,"binance,mexc,gate",100000000,10000000,24h,active
402,VBUSDC,VaultBridge Bridged USDC (Katana),77278163,8950386,0,0,1.0,,"binance,mexc,gate",100000000,10000000,24h,active
403,SATS,SATS (Ordinals),77062542,9310770,0,0,3.6711e-08,,"binance,mexc,gate",100000000,10000000,24h,active
404,TREE,Treehouse,76963836,107001668,0,0,0.49194,,"binance,mexc,gate",100000000,10000000,24h,active
405,PUNDIX,Pundi X,76576378,4103267,0,0,0.297045,,"binance,mexc,gate",100000000,10000000,24h,active
406,POKT,Pocket Network,76521342,3628825,0,0,0.03801969,,"binance,mexc,gate",100000000,10000000,24h,active
407,PHA,PHALA,76317671,14407232,0,0,0.094767,,"binance,mexc,gate",100000000,10000000,24h,active
408,SPELL,Spell,76090618,31897714,0,0,0.00046391,,"binance,mexc,gate",100000000,10000000,24h,active
409,FXUSD,f(x) Protocol fxUSD,75987425,8386028,0,0,0.999243,,"binance,mexc,gate",100000000,10000000,24h,active
410,MLK,MiL.k,75737335,3820444,0,0,0.156898,,"binance,mexc,gate",100000000,10000000,24h,active
411,FEUSD,Felix feUSD,75531560,7397016,0,0,0.996347,,"binance,mexc,gate",100000000,10000000,24h,active
412,EGL1,EGL1,74920744,92111203,0,0,0.077652,,"binance,mexc,gate",100000000,10000000,24h,active
413,SONIC,Sonic SVM,74726360,21171451,0,0,0.20764,,"binance,mexc,gate",100000000,10000000,24h,active
414,B3,B3 (Base),74056339,8230021,0,0,0.0027189,,"binance,mexc,gate",100000000,10000000,24h,active
415,NEWT,Newton Protocol,74039673,22526906,0,0,0.344105,,"binance,mexc,gate",100000000,10000000,24h,active
416,CGPT,ChainGPT,73409396,14808412,0,0,0.086776,,"binance,mexc,gate",100000000,10000000,24h,active
417,CVC,Civic,73115266,12629998,0,0,0.091189,,"binance,mexc,gate",100000000,10000000,24h,active
418,USUAL,Usual,72403295,27715165,0,0,0.06916,,"binance,mexc,gate",100000000,10000000,24h,active
419,USTC,TerraClassicUSD,71819561,12575104,0,0,0.0128505,,"binance,mexc,gate",100000000,10000000,24h,active
420,ZRC,Zircuit,71519977,14435605,0,0,0.03253115,,"binance,mexc,gate",100000000,10000000,24h,active
421,BGSC,BugsCoin,70904115,4520406,0,0,0.00611105,,"binance,mexc,gate",100000000,10000000,24h,active
422,BANANAS31,Banana For Scale,70877433,29811379,0,0,0.0070986,,"binance,mexc,gate",100000000,10000000,24h,active
423,RSC,ResearchCoin,70854673,6188825,0,0,0.61573,,"binance,mexc,gate",100000000,10000000,24h,active
424,KNC,Kyber Network Crystal,70812182,7619207,0,0,0.415827,,"binance,mexc,gate",100000000,10000000,24h,active
425,CHR,Chromia,70773433,8843759,0,0,0.083984,,"binance,mexc,gate",100000000,10000000,24h,active
426,TAG,TAGGER,70719865,7230053,0,0,0.00065243,,"binance,mexc,gate",100000000,10000000,24h,active
427,WAXP,WAX,70470188,4545562,0,0,0.02012599,,"binance,mexc,gate",100000000,10000000,24h,active
428,ONG,Ontology Gas,70362010,3014254,0,0,0.167489,,"binance,mexc,gate",100000000,10000000,24h,active
429,LAUNCHCOIN,Launch Coin on Believe,69969767,21750020,0,0,0.069971,,"binance,mexc,gate",100000000,10000000,24h,active
430,CYBER,CYBER,69765584,15640371,0,0,1.56,,"binance,mexc,gate",100000000,10000000,24h,active
431,MERL,Merlin Chain,69719659,11045667,0,0,0.096171,,"binance,mexc,gate",100000000,10000000,24h,active
432,DOGS,Dogs,69257080,21471836,0,0,0.00013405,,"binance,mexc,gate",100000000,10000000,24h,active
433,TAIKO,Taiko,69130631,12845530,0,0,0.409644,,"binance,mexc,gate",100000000,10000000,24h,active
434,H,Humanity,68816726,29785830,0,0,0.03774653,,"binance,mexc,gate",100000000,10000000,24h,active
435,HYPER,Hyperlane,68582703,124170167,0,0,0.388399,,"binance,mexc,gate",100000000,10000000,24h,active
436,ID,SPACE ID,67784317,17959604,0,0,0.157622,,"binance,mexc,gate",100000000,10000000,24h,active
437,MORI,MORI COIN,67750793,3434074,0,0,0.075205,,"binance,mexc,gate",100000000,10000000,24h,active
438,STEEM,Steem,67579690,11117782,0,0,0.129393,,"binance,mexc,gate",100000000,10000000,24h,active
439,RLC,iExec RLC,66699576,6001263,0,0,0.921832,,"binance,mexc,gate",100000000,10000000,24h,active
440,GAME,GameBuild,65833990,7799496,0,0,0.00367274,,"binance,mexc,gate",100000000,10000000,24h,active
441,DENT,Dent,65793698,3934482,0,0,0.00068774,,"binance,mexc,gate",100000000,10000000,24h,active
442,GLMR,Moonbeam,65737166,6303248,0,0,0.066,,"binance,mexc,gate",100000000,10000000,24h,active
443,SAGA,Saga,65620965,17817012,0,0,0.232866,,"binance,mexc,gate",100000000,10000000,24h,active
444,LA,Lagrange,64678733,15507797,0,0,0.336576,,"binance,mexc,gate",100000000,10000000,24h,active
445,NMR,Numeraire,64144114,5588395,0,0,8.02,,"binance,mexc,gate",100000000,10000000,24h,active
446,STRIKE,Strike,63909925,79731489,0,0,11.32,,"binance,mexc,gate",100000000,10000000,24h,active
447,POND,Marlin,63549572,3041984,0,0,0.00775624,,"binance,mexc,gate",100000000,10000000,24h,active
448,AVAIL,Avail,63529659,3074440,0,0,0.01864989,,"binance,mexc,gate",100000000,10000000,24h,active
449,TROLL,TROLL,63226383,16509044,0,0,0.063344,,"binance,mexc,gate",100000000,10000000,24h,active
450,AUCTION,Bounce,63186319,8897831,0,0,9.58,,"binance,mexc,gate",100000000,10000000,24h,active
451,SKYAI,SkyAI,62593373,11417418,0,0,0.062692,,"binance,mexc,gate",100000000,10000000,24h,active
452,BAN,Comedian,62227717,6903609,0,0,0.062234,,"binance,mexc,gate",100000000,10000000,24h,active
453,SBETH,Sui Bridged Ether (Sui),62134892,3582072,0,0,3483.94,,"binance,mexc,gate",100000000,10000000,24h,active
454,SOLV,Solv Protocol,61541032,18241079,0,0,0.04151267,,"binance,mexc,gate",100000000,10000000,24h,active
455,SLP,Smooth Love Potion,61304365,5839104,0,0,0.00170536,,"binance,mexc,gate",100000000,10000000,24h,active
456,XAI,Xai,60232888,16390837,0,0,0.0470254,,"binance,mexc,gate",100000000,10000000,24h,active
457,ELON,Dogelon Mars,59191385,3898059,0,0,1.07705e-07,,"binance,mexc,gate",100000000,10000000,24h,active
458,PONKE,PONKE,59079789,9800088,0,0,0.106363,,"binance,mexc,gate",100000000,10000000,24h,active
459,CAT,Simon's Cat,58207947,10565770,0,0,8.63e-06,,"binance,mexc,gate",100000000,10000000,24h,active
460,JOE,JOE,58129351,5718473,0,0,0.146051,,"binance,mexc,gate",100000000,10000000,24h,active
461,INIT,Initia,57905448,44869061,0,0,0.360135,,"binance,mexc,gate",100000000,10000000,24h,active
462,MAGIC,Treasure,57682787,327761342,0,0,0.187125,,"binance,mexc,gate",100000000,10000000,24h,active
463,AITECH,Solidus Ai Tech,57471483,12182692,0,0,0.03698007,,"binance,mexc,gate",100000000,10000000,24h,active
464,ZENT,Zentry,56300087,8008576,0,0,0.00774168,,"binance,mexc,gate",100000000,10000000,24h,active
465,CBK,Cobak,56025926,3643570,0,0,0.584307,,"binance,mexc,gate",100000000,10000000,24h,active
466,SSV,SSV Network,55942481,12386918,0,0,7.9,,"binance,mexc,gate",100000000,10000000,24h,active
467,AGLD,Adventure Gold,55930376,7599927,0,0,0.670027,,"binance,mexc,gate",100000000,10000000,24h,active
468,XUSD,StraitsX XUSD,55680709,27202823,0,0,0.999417,,"binance,mexc,gate",100000000,10000000,24h,active
469,URANUS,Uranus,55516274,10685249,0,0,0.554842,,"binance,mexc,gate",100000000,10000000,24h,active
470,WIN,WINkLink,55510569,13776782,0,0,5.592e-05,,"binance,mexc,gate",100000000,10000000,24h,active
471,HUMA,Huma Finance,55308783,18290084,0,0,0.03195645,,"binance,mexc,gate",100000000,10000000,24h,active
472,VANRY,Vanar Chain,55302148,11654402,0,0,0.02827559,,"binance,mexc,gate",100000000,10000000,24h,active
473,WCT,WalletConnect Token,54365857,28667257,0,0,0.292254,,"binance,mexc,gate",100000000,10000000,24h,active
474,NIL,Nillion,54352386,13133459,0,0,0.278743,,"binance,mexc,gate",100000000,10000000,24h,active
475,CTSI,Cartesi,54217316,5158965,0,0,0.06192,,"binance,mexc,gate",100000000,10000000,24h,active
476,MOVR,Moonriver,54177919,5574727,0,0,5.53,,"binance,mexc,gate",100000000,10000000,24h,active
477,VBETH,VaultBridge Bridged ETH (Katana),53488477,5401020,0,0,3486.44,,"binance,mexc,gate",100000000,10000000,24h,active
478,AERGO,Aergo,52989910,5795289,0,0,0.111971,,"binance,mexc,gate",100000000,10000000,24h,active
479,SCR,Scroll,52867119,13130772,0,0,0.278359,,"binance,mexc,gate",100000000,10000000,24h,active
480,SCRVUSD,Savings crvUSD,52838074,5571705,0,0,1.057,,"binance,mexc,gate",100000000,10000000,24h,active
481,ZEUS,Zeus Network,52672460,6157812,0,0,0.137525,,"binance,mexc,gate",100000000,10000000,24h,active
482,NTRN,Neutron,52454530,3351668,0,0,0.086103,,"binance,mexc,gate",100000000,10000000,24h,active
483,QKC,QuarkChain,51988114,4053212,0,0,0.00727385,,"binance,mexc,gate",100000000,10000000,24h,active
484,CHILLGUY,Just a chill guy,51455332,14748715,0,0,0.051485,,"binance,mexc,gate",100000000,10000000,24h,active
485,ZKJ,Polyhedra Network,51157185,9066133,0,0,0.150921,,"binance,mexc,gate",100000000,10000000,24h,active
486,SUPRA,Supra,50421646,5158907,0,0,0.00311173,,"binance,mexc,gate",100000000,10000000,24h,active
487,TUT,Tutorial,50287355,14963399,0,0,0.060028,,"binance,mexc,gate",100000000,10000000,24h,active
